ADE_inaccurate, uncertainty_inaccurate
4.749285697937012,1.6816378
4.472661018371582,1.0076046
2.354872226715088,1.2051276
4.65933084487915,0.4307581
2.4893176555633545,0.8147644
2.8647899627685547,1.239879
2.5074307918548584,0.88410324
5.306667327880859,1.2112182
2.0614113807678223,0.75182676
2.3256216049194336,0.3729242
4.599708080291748,0.63410354
4.871549129486084,1.1226462
2.857135534286499,0.20743404
2.808896064758301,1.598884
8.572269439697266,0.8692542
3.098872661590576,0.92442966
4.87074613571167,1.1592828
3.086993455886841,1.3037081
3.649200439453125,0.7765193
2.820021390914917,0.8059504
2.484445333480835,1.4060411
2.0764946937561035,0.96638054
3.585353136062622,0.86261207
2.952831506729126,1.0921112
3.1230010986328125,0.6775906
2.3829712867736816,0.56779337
3.5965683460235596,0.61833084
2.0342864990234375,0.6595254
2.7052931785583496,0.70289284
3.0921387672424316,0.9659342
2.384667158126831,0.20874655
5.657994270324707,0.6773817
3.034975051879883,1.459587
2.3222098350524902,1.2115076
3.6578588485717773,0.477676
2.93868350982666,1.1240222
2.2359938621520996,0.914465
7.236665725708008,1.2206725
2.227987289428711,0.8197444
3.7186529636383057,1.2148613
2.6534976959228516,0.6930481
5.409947395324707,1.4060817
2.3666248321533203,0.34328696
4.900237560272217,0.80061865
4.544881820678711,1.2195985
3.8445072174072266,1.818694
2.031698703765869,1.3339925
5.722721576690674,0.28932112
3.2923998832702637,0.89267105
2.1005337238311768,0.29225877
3.190863847732544,0.81799453
2.2880239486694336,1.4131018
4.605428695678711,1.0269237
3.723496675491333,0.7515417
2.0064313411712646,0.74756736
4.108341693878174,1.0893351
3.5945229530334473,1.0847087
6.387771129608154,1.6579808
2.2907516956329346,0.8271839
3.7357165813446045,1.0359623
3.3698012828826904,1.1480113
2.5084738731384277,1.3128513
2.2850558757781982,0.8456398
2.3765223026275635,0.86126375
2.1427721977233887,0.31296673
2.274592876434326,1.1739534
6.568345546722412,1.1215993
2.2741243839263916,0.43658593
2.9005684852600098,0.22845964
4.501230239868164,1.4858137
3.2802956104278564,1.0320618
2.484436273574829,1.0965745
2.672191858291626,0.50068545
6.541537284851074,1.0720869
3.0554535388946533,1.1217762
7.611250400543213,1.1801699
3.7283241748809814,0.4327769
4.564086437225342,1.3994536
3.131890296936035,1.4958541
2.0250463485717773,0.8112416
3.7459659576416016,0.5626094
4.291965961456299,0.7965372
3.696920156478882,0.7912079
2.8624789714813232,1.1657541
3.1300644874572754,0.84110266
3.1052017211914062,0.6290424
3.0383195877075195,0.88723624
2.281857967376709,0.28612947
3.5958173274993896,0.9228251
2.9567816257476807,0.53062564
2.059453010559082,1.1010536
2.2791013717651367,1.5290265
2.3579447269439697,1.3923848
3.947138786315918,1.6586195
4.801199436187744,1.6648494
3.9160592555999756,1.3266488
2.343397617340088,0.3198039
3.8661928176879883,0.8637633
2.343559980392456,0.8295346
3.9681527614593506,0.95603865
5.660486221313477,0.7521373
4.71566104888916,0.67720133
4.294949531555176,1.1464624
2.260667324066162,0.36836806
2.909513473510742,0.6823189
2.8734946250915527,1.0468793
2.83487606048584,0.30723137
3.6100378036499023,0.87007517
10.218151092529297,0.78658295
5.065557479858398,0.9942676
3.086183547973633,0.4310529
3.0992236137390137,1.1832138
3.9010488986968994,0.9263739
3.4870355129241943,1.1770604
6.493737697601318,1.0831647
2.971026659011841,0.73613334
2.0482141971588135,0.49437058
3.1804354190826416,1.0718281
3.2209420204162598,1.3447118
7.4960036277771,0.7981151
2.2408030033111572,0.67065704
2.3399112224578857,0.9356517
4.06321382522583,1.5578433
4.250491619110107,1.037191
3.196101665496826,1.0478009
2.531251907348633,0.99966246
4.777214050292969,0.5441292
2.784907341003418,0.79361707
3.0393564701080322,1.6002055
3.2261431217193604,0.77905977
4.533988952636719,1.0090578
2.0590736865997314,0.79997927
4.137510776519775,0.68745893
2.0116987228393555,1.0041519
4.086490631103516,1.1403141
4.5341410636901855,0.7868593
2.746647834777832,0.4055357
2.368732213973999,0.44043204
2.797542095184326,0.76854455
6.452888011932373,1.1068617
2.191707134246826,0.93464637
3.1021268367767334,0.66303897
2.7247159481048584,1.2188425
4.070680141448975,0.8712961
3.384566307067871,0.6098877
3.1765241622924805,0.37919894
5.6598286628723145,1.5112175
2.1414783000946045,0.3665077
2.6009230613708496,0.7353463
2.3802058696746826,0.3934723
3.0040204524993896,1.1472447
5.876096725463867,1.2788025
2.6867454051971436,1.927219
6.910901069641113,1.5237145
2.5860207080841064,0.6518399
8.818517684936523,0.38907158
2.8073229789733887,1.5591736
2.0947608947753906,1.4494532
3.6313302516937256,1.4972807
2.0893471240997314,1.358574
3.2856807708740234,1.3236412
3.368635654449463,0.716981
2.53336238861084,1.3024287
2.9225449562072754,0.976492
3.245793104171753,0.5237759
2.2215240001678467,0.9327414
2.445127248764038,1.1477611
2.8760766983032227,1.1051013
4.454921722412109,0.74385244
5.961709022521973,0.88478285
2.3847100734710693,0.2195658
2.184541702270508,0.8977429
2.262223720550537,0.43899757
4.728581428527832,1.0057671
3.6396448612213135,1.1317562
2.2600858211517334,1.2220958
2.7077414989471436,0.68545234
2.3451931476593018,0.5123696
2.5536184310913086,0.35742757
5.4759416580200195,0.74979585
2.0565755367279053,1.6345166
2.075119733810425,0.7041105
2.295959711074829,1.0000145
2.898872137069702,0.9985297
2.8347268104553223,1.8410306
2.916378974914551,1.6120323
3.3312716484069824,1.3441921
6.299882888793945,1.272284
2.252305507659912,1.0893474
2.561030626296997,1.9998639
2.550753593444824,0.80660385
3.1299068927764893,0.7700454
3.618725538253784,2.198572
2.941190481185913,0.9800974
2.6636688709259033,1.2206309
3.7009966373443604,1.0842532
2.5045077800750732,1.0055755
3.612532377243042,0.9305848
2.062002658843994,0.865872
2.716078996658325,1.1578207
4.8493499755859375,0.9646509
4.305171012878418,1.0689543
3.8138022422790527,1.1425202
2.676318883895874,0.8636962
10.424239158630371,0.69971687
4.191577911376953,1.4419696
2.224360704421997,0.9047533
3.0218393802642822,1.9690346
2.5903780460357666,1.3088439
2.117502212524414,1.2952607
2.3780107498168945,1.0353585
2.573131799697876,1.4204708
4.435891151428223,1.4047092
4.63066291809082,1.90916
5.3773980140686035,1.1702257
4.100035190582275,1.3009437
2.457925319671631,1.0648621
2.487687587738037,0.9058531
2.5020270347595215,0.9420329
2.10390043258667,0.92555803
3.1369519233703613,1.5825365
2.6128921508789062,1.6621163
6.365138530731201,0.89103216
4.598745822906494,1.7919632
3.46781849861145,1.3105073
3.2020914554595947,1.1849166
2.545912981033325,0.8575476
3.31497859954834,1.2247092
2.5333211421966553,0.2810767
7.3920416831970215,1.1006613
2.168807029724121,0.9708233
2.1452929973602295,1.0581911
2.2203328609466553,0.6013864
2.6943087577819824,0.8729393
3.048651695251465,0.6678391
4.447443008422852,0.727089
2.0051019191741943,0.7930336
2.8388757705688477,1.1610627
2.853062391281128,0.34427112
10.485373497009277,1.3248967
3.4406986236572266,1.0012048
4.436160564422607,1.233058
2.339057683944702,0.39599177
2.2314565181732178,0.78982145
2.4264976978302,1.2862499
4.475750923156738,1.0976468
2.124606132507324,0.9654604
2.9551968574523926,1.049916
2.640211820602417,0.92261267
2.0352938175201416,0.66409814
4.843288421630859,1.0873793
3.184068202972412,0.9278174
2.1528475284576416,1.9224092
2.7250072956085205,0.91627717
3.778384208679199,1.8410298
3.140303134918213,0.90822774
2.053784132003784,0.76064104
3.092670202255249,1.5051963
3.910585880279541,1.2360549
3.163013219833374,0.6912108
2.9484341144561768,1.2647932
2.0346343517303467,1.1080868
2.255277156829834,0.7577905
2.9279439449310303,1.4523098
2.589428186416626,0.67546576
3.4674434661865234,0.8845548
4.066524505615234,1.3608812
3.2164931297302246,1.3353812
3.0491857528686523,0.9836609
3.2088913917541504,1.1376691
2.4946296215057373,0.79417306
3.0850830078125,0.47681198
3.1668272018432617,0.3491288
2.272665500640869,0.80129904
2.308897018432617,0.3881919
2.9201788902282715,1.5553287
3.069242000579834,1.2116944
4.441514492034912,1.072295
3.2492096424102783,0.26826403
2.8066718578338623,0.6946537
2.5154519081115723,1.2349136
3.5531435012817383,0.8749703
5.5235090255737305,0.7828875
2.3071367740631104,0.7863203
2.9195024967193604,1.6685517
2.7387006282806396,1.1956726
2.3326594829559326,0.42497966
2.104820489883423,1.1145432
3.337265968322754,0.9936617
6.38471794128418,1.7616769
4.159855842590332,0.82188255
2.723756790161133,0.8458776
4.8504133224487305,1.0631704
4.488443374633789,1.1074888
3.0927622318267822,0.8157934
3.84574031829834,0.5323612
2.203230381011963,1.2928239
10.336565971374512,2.160535
4.469475746154785,0.7995148
2.1506214141845703,0.8643984
3.607100486755371,0.68362623
6.926188945770264,0.8161612
8.892380714416504,0.86321104
3.057668685913086,0.549731
3.240426540374756,1.4388652
7.544468879699707,3.625399
4.056689262390137,1.2358007
2.1603212356567383,0.34230205
3.4495444297790527,0.26647604
2.8297617435455322,0.92553306
3.2919809818267822,0.8809845
2.9044077396392822,0.94734085
2.209124803543091,0.6954594
6.288882255554199,0.58856964
2.5029001235961914,0.9969071
2.990351676940918,0.79361236
2.944356679916382,1.35018
2.4921751022338867,0.9495298
2.6765570640563965,0.60954607
2.6328237056732178,0.84730226
2.391402244567871,0.8286026
3.7245829105377197,0.8486007
4.421781539916992,0.63841444
3.3412554264068604,1.2385252
2.737779140472412,0.4442211
3.4703550338745117,0.87229466
2.426767349243164,1.2470906
4.369668006896973,0.7842732
2.2462503910064697,0.7690962
2.6196911334991455,0.28228837
3.4182586669921875,2.4711025
2.7314953804016113,0.31317952
3.824781894683838,0.802654
3.152894973754883,0.41051742
3.2793877124786377,1.8842804
3.1127545833587646,1.1346767
2.932427406311035,1.0269637
2.9861392974853516,0.9466393
7.044924259185791,0.7922208
2.102583408355713,0.8336377
2.6120493412017822,0.515807
2.2587757110595703,1.1844611
3.6270086765289307,0.27532676
2.956908941268921,0.39939293
4.0482683181762695,0.69165856
3.052708625793457,0.4327128
2.5225369930267334,1.3046634
4.458459854125977,1.0400807
2.1492786407470703,2.8439858
3.2749440670013428,1.2708901
3.808030605316162,0.44738552
2.2813494205474854,1.08012
4.814591884613037,0.66053414
5.27659797668457,0.9076427
3.2060670852661133,0.83440226
3.1233367919921875,0.500145
4.579434394836426,1.0681771
3.523559808731079,1.3643782
2.691835403442383,1.301109
6.550944805145264,1.114344
5.7831597328186035,1.2020018
3.4938852787017822,1.2188076
3.0651345252990723,1.2361443
2.759462356567383,1.0204988
2.510718584060669,0.5493407
2.6544528007507324,1.1151615
2.049814224243164,1.0593299
3.3345186710357666,1.3488333
2.283658742904663,1.6938415
3.122084140777588,1.06313
3.664095401763916,0.4987526
4.002370834350586,0.96022475
4.836632251739502,0.8554556
2.8482937812805176,1.4472778
3.0035767555236816,0.40380406
5.808979511260986,0.92716104
4.202406883239746,1.1501968
3.3715014457702637,1.1044915
2.531496524810791,0.38683635
5.4825286865234375,0.94071805
2.6062517166137695,0.75508356
5.7299580574035645,1.2909224
5.158155918121338,2.8208356
2.634364604949951,1.1431832
2.614048957824707,0.64687914
5.475220203399658,1.5447415
2.993448257446289,0.47318566
2.4460573196411133,0.9636426
3.911978244781494,1.0822595
2.8825151920318604,1.4352095
2.5636518001556396,1.1282727
2.678143262863159,0.69077134
5.139566421508789,0.9206352
2.3186190128326416,0.44596484
2.9013304710388184,0.44046432
4.950100421905518,0.6955577
4.869598388671875,1.2554908
8.198905944824219,2.2069395
2.6711792945861816,1.077348
3.5573318004608154,1.7625428
2.5423192977905273,0.8952456
5.023208141326904,0.69666445
3.035614252090454,1.3299437
3.409130334854126,0.6220692
2.0762133598327637,0.9243469
3.358534574508667,1.50297
2.426085948944092,1.2125425
2.646552085876465,1.0367703
2.9878122806549072,1.8763064
3.977055549621582,0.3644202
5.347110748291016,0.7596664
2.2980477809906006,1.0445644
2.5643863677978516,1.4078397
9.13500690460205,1.0406779
2.6024134159088135,1.0840107
6.752477645874023,1.8740257
2.3963091373443604,0.53975934
2.06109619140625,1.462612
4.336961269378662,1.6880287
3.3527472019195557,1.5970964
2.0119431018829346,0.8766086
3.387920618057251,1.0474119
2.6555168628692627,0.28155997
2.5119941234588623,0.94667387
3.3539350032806396,0.1668497
4.017675399780273,1.3050197
2.7373239994049072,1.4064678
3.7333133220672607,1.5098059
2.4212145805358887,1.0675511
3.3874382972717285,1.4993427
3.3182613849639893,0.8575842
2.0327837467193604,0.84901047
2.2762153148651123,1.1553003
3.390122890472412,1.0672331
3.32188081741333,0.7114284
3.280994176864624,0.8327648
2.2025864124298096,0.7686969
2.9579522609710693,1.3355522
2.1422927379608154,0.77039796
3.090313196182251,1.2700745
2.8774218559265137,0.7958357
2.2565479278564453,1.2413774
5.88331413269043,1.0379691
2.05124568939209,1.0837003
2.177170753479004,0.9790526
2.8894243240356445,1.016315
2.6095807552337646,0.5985397
2.426057815551758,1.046753
3.7763257026672363,1.7281783
2.526958703994751,0.74175644
2.5942537784576416,0.30514604
5.764794826507568,1.7093774
5.7154998779296875,0.25269443
2.230381965637207,0.7461983
3.742342472076416,0.9553963
3.1440887451171875,0.75082785
2.23787784576416,0.95079523
2.872781276702881,0.5326586
3.283796787261963,2.9970782
2.903043508529663,0.990278
4.4173994064331055,1.5460166
3.7575597763061523,0.5049298
2.500178575515747,1.9609025
4.351950645446777,0.90382516
3.1419594287872314,1.1728574
2.1581952571868896,0.87394327
3.843032121658325,0.36915624
4.798018932342529,1.8813707
2.5416419506073,1.6394429
2.739734411239624,1.9766535
2.32291841506958,0.9075788
3.2257723808288574,0.96953124
2.086693048477173,0.8255043
2.6909143924713135,1.3742322
2.7103869915008545,1.2247171
3.195133924484253,1.000314
2.3833489418029785,0.9988755
2.927948236465454,1.3254939
2.9094719886779785,1.3242683
4.584702968597412,1.6585946
3.2420566082000732,0.7034184
2.484247922897339,1.070942
2.2996606826782227,1.596484
4.041444778442383,1.395239
2.1233553886413574,1.4244881
3.610929250717163,1.2191374
2.090594530105591,1.2489862
2.1629390716552734,0.71911246
2.4830896854400635,1.3719432
3.182642936706543,0.4968615
7.91305685043335,0.8864817
2.061755657196045,0.46324936
10.564069747924805,1.1611954
3.2857117652893066,0.35907975
2.8008975982666016,0.9200753
2.0679099559783936,1.0475501
2.656913995742798,0.6897701
4.823488712310791,1.1197273
3.0865395069122314,1.1111219
4.734241962432861,0.91460586
2.25407338142395,1.6010555
8.633147239685059,0.9342839
2.4350671768188477,0.3077066
3.017359733581543,0.9011832
2.41707181930542,1.1752582
2.699766159057617,1.1742655
3.0664639472961426,0.4820789
4.017000198364258,1.7912637
3.4494454860687256,1.197013
2.971201181411743,0.66881543
2.1984946727752686,0.96609557
3.3141000270843506,0.93371147
7.801631450653076,0.9759345
2.7038519382476807,0.4241383
3.1378390789031982,1.4056592
3.221167802810669,0.8178976
2.1929993629455566,1.0208334
5.007411003112793,0.4498931
7.150848865509033,1.9022496
2.9919686317443848,0.6608413
6.077922344207764,1.0665702
2.499514579772949,0.6479316
5.491226673126221,1.0505711
3.0611629486083984,0.5525663
3.3447370529174805,1.1498867
6.841856002807617,0.8673736
2.928687810897827,0.9193335
3.4529058933258057,0.79793334
2.0544052124023438,0.36215764
2.6576361656188965,0.68593293
5.095285415649414,0.8574244
2.819530725479126,1.3826549
2.3618991374969482,2.1515286
2.4234442710876465,0.3396518
2.5581839084625244,1.0534087
4.177280426025391,1.0103012
2.900482177734375,0.32957932
3.1011953353881836,1.3960398
2.019763231277466,0.9702271
2.0815956592559814,0.3390173
2.0636801719665527,0.6921567
7.7565131187438965,1.0165478
3.5355722904205322,1.3433368
2.5458974838256836,1.0888903
3.7494137287139893,0.94261056
2.078057050704956,0.90297204
3.26963472366333,1.302135
3.026273727416992,0.78233796
7.359918594360352,0.94804597
2.0382840633392334,1.0352623
2.4580299854278564,0.24582003
4.260286331176758,0.997861
2.5221962928771973,0.8752806
2.8916475772857666,0.28394365
2.7630481719970703,0.31661195
5.938103675842285,1.03483
2.7425642013549805,0.41367584
3.6989357471466064,1.769286
4.047175407409668,1.5572804
4.979529857635498,0.42868632
3.023660182952881,0.62107486
2.4783098697662354,0.8171496
2.3054914474487305,0.676787
2.0008814334869385,1.0896087
2.476278305053711,1.1770782
2.8245291709899902,0.4426481
4.311227321624756,0.924572
2.2330820560455322,0.35369897
2.659254550933838,1.0609165
3.837625026702881,1.3639985
4.64975118637085,0.76128954
3.5507843494415283,2.4758213
3.2865190505981445,0.90181124
2.040034532546997,1.2213447
3.0925869941711426,0.6317252
3.2841696739196777,1.5071356
2.1902964115142822,1.9458126
2.809025526046753,0.36452448
3.197495937347412,1.1579
2.2225518226623535,1.5025761
3.9106500148773193,0.6514275
13.499792098999023,1.0145929
2.134085178375244,0.2325802
2.8974449634552,1.0183979
3.5346174240112305,0.9898835
2.9733855724334717,1.2501942
4.734804153442383,1.2731922
4.19843864440918,1.0008073
2.7748827934265137,0.87189585
2.045743942260742,0.33754843
2.247702121734619,1.1261603
3.084778070449829,1.176083
4.288557052612305,0.6850092
2.005950450897217,1.6707644
2.007328748703003,0.88382614
3.137310266494751,1.0368222
3.1967639923095703,1.1230521
5.189189910888672,0.5643196
2.9368414878845215,0.98443544
4.119004726409912,0.94410217
2.5860400199890137,1.4356856
4.217242240905762,0.9607337
4.748395919799805,1.9876645
4.325430393218994,0.6812164
2.1535277366638184,0.5540375
4.09021520614624,0.99818075
3.3085126876831055,0.48959363
2.9032201766967773,1.7157081
4.909139633178711,1.0143247
4.3344645500183105,1.086932
2.712216377258301,0.1809079
4.926925182342529,1.1479546
2.3962998390197754,0.8257463
3.4975898265838623,1.0149314
3.1934866905212402,1.3086839
3.258270502090454,0.710995
3.043302297592163,1.2039769
6.043082237243652,0.9300106
3.903826951980591,0.99299943
2.6635069847106934,0.9437316
3.096547842025757,0.3230643
3.345219612121582,0.83811134
6.847967147827148,1.3648773
2.612506151199341,1.1341453
2.9384517669677734,0.24484725
3.4761524200439453,1.3906624
4.988616943359375,0.6515598
3.045395851135254,0.7657029
3.2267005443573,1.1993794
3.2561092376708984,0.69927686
4.815244197845459,0.6982948
2.036167860031128,1.3569953
6.036928653717041,1.0736371
2.2408359050750732,1.0571293
2.4596478939056396,1.2904534
3.998279094696045,1.3105258
4.926867485046387,0.69510275
5.681191921234131,0.55949634
2.5042572021484375,0.25037155
2.078704357147217,1.2454238
3.395350456237793,1.444271
4.948916435241699,1.4796345
5.013384819030762,1.0979952
2.9284679889678955,1.1599286
2.47971248626709,0.5238683
4.202913761138916,1.2038286
3.2589757442474365,0.9986818
4.130876541137695,1.1142929
2.8570752143859863,0.5832477
2.1904654502868652,0.8951636
2.458714723587036,0.8917913
2.171929359436035,0.48581502
5.205931186676025,0.82427526
4.446685314178467,0.5444777
5.696654796600342,1.5335597
3.3656928539276123,1.0711676
3.3975636959075928,0.29393664
11.298243522644043,1.2140434
2.154045820236206,0.8282893
3.122556686401367,1.229209
2.057028293609619,0.58155966
2.2178761959075928,0.47151947
4.093893051147461,1.0742494
2.959653615951538,0.90729135
2.484194278717041,0.7768662
3.0842714309692383,0.29817802
2.2023677825927734,0.8772754
3.154010057449341,0.91479737
2.147933006286621,1.3527763
3.1063013076782227,1.1371924
4.2148871421813965,1.3123251
4.078052520751953,1.1762772
2.7921204566955566,1.3802682
2.925999641418457,0.82897455
5.244047164916992,1.0457324
3.1000380516052246,0.9342423
5.616922378540039,0.50815654
2.767836332321167,1.4944627
2.8013601303100586,0.31417787
2.2766788005828857,0.9170372
5.910029411315918,1.3031983
4.635223865509033,1.1972306
2.4476406574249268,0.82946944
4.257212162017822,0.8521492
7.4841742515563965,0.7142739
3.479400634765625,1.0376447
3.2800612449645996,0.8710071
4.2951507568359375,0.46381187
4.613711357116699,1.2649908
2.971489191055298,1.0571331
3.7713427543640137,0.9467428
2.550729274749756,1.2021438
2.3037166595458984,0.45821467
2.271538257598877,0.48245868
2.214824676513672,1.7224575
2.0133512020111084,0.9915243
2.4316933155059814,0.37752602
2.898566246032715,1.3610951
2.400202989578247,0.24780974
2.4114890098571777,0.7542827
3.8132379055023193,1.1563423
4.711916446685791,0.4583658
2.0203044414520264,0.32757786
4.624990463256836,1.2642224
2.7037594318389893,0.7222345
2.990189552307129,0.9176153
2.436523914337158,0.33178967
4.747947692871094,1.0305088
3.6654927730560303,0.7049726
2.627687454223633,1.3613635
4.9327712059021,1.6287538
2.3817358016967773,1.045541
2.162076711654663,0.25263524
3.418113946914673,1.6756383
4.734085559844971,0.73728925
2.7942745685577393,1.2362223
2.143939733505249,1.6151634
3.453265428543091,1.9919986
3.452402353286743,0.9777563
2.2648398876190186,0.678162
2.043159246444702,1.184168
2.9223406314849854,0.6970435
4.968233108520508,1.0998063
3.100304365158081,1.5206472
3.6121561527252197,0.8534341
4.050163269042969,0.20424171
3.6620519161224365,0.810331
2.0192573070526123,1.7366028
5.342928409576416,0.80353874
2.5642735958099365,1.0246916
6.027859687805176,0.6556208
4.320644855499268,1.1035691
2.6960649490356445,0.87833434
6.256185531616211,1.2678442
2.264458417892456,1.0074793
4.8121724128723145,0.5777532
2.1088931560516357,1.0802307
2.436840534210205,1.3994117
3.8545730113983154,0.96041757
2.1113836765289307,1.0963548
3.592876672744751,1.6044257
2.1066980361938477,0.7976148
2.0787742137908936,0.80105025
8.500722885131836,1.0828636
4.161534309387207,1.4823587
2.043700695037842,1.514878
3.2136828899383545,0.66922414
3.9251978397369385,1.0339208
2.807809352874756,1.3054452
2.7569048404693604,0.86841524
3.4401869773864746,1.2349323
2.7705719470977783,1.0235707
3.858449935913086,0.9292771
4.293294906616211,0.9418858
5.035679817199707,0.9256957
2.412451982498169,0.59242487
4.107972621917725,0.7891615
3.5113184452056885,0.41506714
3.5132317543029785,1.1708252
3.3008410930633545,0.57497334
5.569399356842041,1.0435207
7.003523349761963,1.0821943
3.39785099029541,0.831973
6.3965678215026855,1.4029001
2.702298164367676,1.1379913
3.207033634185791,0.27679947
2.8451614379882812,0.97332704
5.102218151092529,1.1454407
9.426759719848633,0.6565661
2.8179845809936523,1.1653137
3.693073034286499,0.64548564
4.6489057540893555,1.0912523
2.4416589736938477,1.0292926
2.3505473136901855,0.38882035
6.508183479309082,0.9274816
3.3861701488494873,0.7185133
3.4058594703674316,1.4228994
2.4246275424957275,1.38499
3.129290819168091,0.41899768
4.650724411010742,0.80820686
4.465064525604248,1.0843654
4.011660575866699,0.9658581
3.671787977218628,0.50360996
2.5315420627593994,2.0466886
4.4405670166015625,0.8633044
3.049973726272583,1.0391576
5.206501483917236,0.7432952
3.528846502304077,1.3410242
2.203334093093872,0.35852736
4.172643184661865,0.7361166
4.8198676109313965,0.4424824
2.876070022583008,0.7255604
3.2466800212860107,1.9840147
4.675203800201416,1.2676033
2.3241827487945557,2.5713563
2.3734567165374756,1.1225301
3.3539559841156006,1.5846535
2.601818799972534,0.96185
3.437600612640381,0.49862045
2.6790499687194824,0.7308371
2.1166462898254395,0.71828705
2.6681509017944336,0.5845436
2.013090133666992,0.9274678
2.7870588302612305,0.40737468
3.0656728744506836,0.82275015
5.54908561706543,0.6567462
2.9869699478149414,0.31747675
5.983877182006836,0.29216382
4.040409088134766,1.7247487
3.052258253097534,0.8505192
5.488430976867676,0.90575975
3.13883638381958,1.0384655
6.121802806854248,1.2418574
2.6722028255462646,1.2288073
5.595500469207764,1.4341542
5.1175856590271,1.055022
4.214482307434082,3.9733999
3.912294387817383,4.2158933
7.3821587562561035,2.436645
4.29709005355835,1.4324816
9.627338409423828,5.091907
12.655608177185059,4.740272
11.861396789550781,3.6073408
24.051523208618164,3.8144662
2.4574391841888428,1.6287482
7.713601112365723,2.40644
2.5509023666381836,1.0800246
2.5616447925567627,2.0950546
8.393377304077148,1.1530163
25.67520523071289,3.0352435
9.555255889892578,4.2975492
3.746654987335205,1.3380873
8.85051441192627,1.7262591
8.399877548217773,3.0981889
12.562475204467773,4.005675
2.0650112628936768,1.0824075
12.829800605773926,3.5717955
2.4333269596099854,1.7517738
3.8734540939331055,3.0141172
5.954383373260498,1.3343598
10.250262260437012,3.4273434
11.137564659118652,5.4182725
3.8257153034210205,1.3416839
6.5046467781066895,1.6032985
7.232851505279541,2.925107
12.0828275680542,3.2170382
2.556830644607544,2.3504934
